,BusId,RouteAccess,BusStops,Capacity,Speed,Direction,Source,Destination,Zone
444,445,282-U,"['282-U-00', '282-U-01', '282-U-02', '282-U-03', '282-U-04', '282-U-05', '282-U-06', '282-U-07', '282-U-08', '282-U-09', '282-U-10', '282-U-11', '282-U-12', '282-U-13', '282-U-14', '282-U-15', '282-U-16', '282-U-17', '282-U-18', '282-U-19', '282-U-20', '282-U-21', '282-U-22', '282-U-23', '282-U-24', '282-U-25', '282-U-26', '282-U-27', '282-U-28', '282-U-29', '282-U-30', '282-U-31', '282-U-32', '282-U-33', '282-U-34', '282-U-35', '282-U-36', '282-U-37', '282-U-38', '282-U-39', '282-U-40', '282-U-41', '282-U-42', '282-U-43', '282-U-44', '282-U-45', '282-U-46', '282-U-47', '282-U-48', '282-U-49', '282-U-50']",50,80,Up,282-U-00,282-U-50,Zone 1
445,446,283-D,"['283-D-00', '283-D-01', '283-D-02', '283-D-03', '283-D-04', '283-D-05', '283-D-06', '283-D-07', '283-D-08', '283-D-09', '283-D-10', '283-D-11', '283-D-12', '283-D-13', '283-D-14', '283-D-15', '283-D-16', '283-D-17', '283-D-18', '283-D-19', '283-D-20', '283-D-21', '283-D-22', '283-D-23', '283-D-24', '283-D-25', '283-D-26', '283-D-27', '283-D-28', '283-D-29', '283-D-30', '283-D-31']",50,80,Down,283-D-00,283-D-31,Zone 1
446,447,283-U,"['283-U-00', '283-U-01', '283-U-02', '283-U-03', '283-U-04', '283-U-05', '283-U-06', '283-U-07', '283-U-08', '283-U-09', '283-U-10', '283-U-11', '283-U-12', '283-U-13', '283-U-14', '283-U-15', '283-U-16', '283-U-17', '283-U-18', '283-U-19', '283-U-20', '283-U-21', '283-U-22', '283-U-23', '283-U-24', '283-U-25', '283-U-26', '283-U-27', '283-U-28', '283-U-29']",50,80,Up,283-U-00,283-U-29,Zone 1
447,448,284-D,"['284-D-00', '284-D-01', '284-D-02', '284-D-03', '284-D-04', '284-D-05', '284-D-06', '284-D-07', '284-D-08', '284-D-09', '284-D-10', '284-D-11', '284-D-12', '284-D-13', '284-D-14', '284-D-15', '284-D-16', '284-D-17', '284-D-18', '284-D-19', '284-D-20', '284-D-21', '284-D-22', '284-D-23', '284-D-24', '284-D-25', '284-D-26', '284-D-27', '284-D-28', '284-D-29', '284-D-30', '284-D-31', '284-D-32', '284-D-33', '284-D-34', '284-D-35', '284-D-36', '284-D-37', '284-D-38', '284-D-39', '284-D-40', '284-D-41', '284-D-42', '284-D-43', '284-D-44', '284-D-45', '284-D-46', '284-D-47', '284-D-48', '284-D-49', '284-D-50', '284-D-51', '284-D-52', '284-D-53', '284-D-54']",50,80,Down,284-D-00,284-D-54,Zone 1
448,449,284-U,"['284-U-00', '284-U-01', '284-U-02', '284-U-03', '284-U-04', '284-U-05', '284-U-06', '284-U-07', '284-U-08', '284-U-09', '284-U-10', '284-U-11', '284-U-12', '284-U-13', '284-U-14', '284-U-15', '284-U-16', '284-U-17', '284-U-18', '284-U-19', '284-U-20', '284-U-21', '284-U-22', '284-U-23', '284-U-24', '284-U-25', '284-U-26', '284-U-27', '284-U-28', '284-U-29', '284-U-30', '284-U-31', '284-U-32', '284-U-33', '284-U-34', '284-U-35', '284-U-36', '284-U-37', '284-U-38', '284-U-39', '284-U-40', '284-U-41', '284-U-42', '284-U-43', '284-U-44', '284-U-45', '284-U-46', '284-U-47', '284-U-48', '284-U-49', '284-U-50', '284-U-51', '284-U-52', '284-U-53', '284-U-54', '284-U-55']",50,80,Up,284-U-00,284-U-55,Zone 1
449,450,286-D,"['286-D-00', '286-D-01', '286-D-02', '286-D-03', '286-D-04', '286-D-05', '286-D-06', '286-D-07', '286-D-08', '286-D-09', '286-D-10', '286-D-11', '286-D-12', '286-D-13', '286-D-14', '286-D-15', '286-D-16', '286-D-17', '286-D-18', '286-D-19', '286-D-20', '286-D-21', '286-D-22', '286-D-23', '286-D-24', '286-D-25', '286-D-26', '286-D-27', '286-D-28', '286-D-29', '286-D-30', '286-D-31', '286-D-32', '286-D-33', '286-D-34', '286-D-35', '286-D-36', '286-D-37', '286-D-38', '286-D-39', '286-D-40', '286-D-41']",50,80,Down,286-D-00,286-D-41,Zone 1
450,451,286-U,"['286-U-00', '286-U-01', '286-U-02', '286-U-03', '286-U-04', '286-U-05', '286-U-06', '286-U-07', '286-U-08', '286-U-09', '286-U-10', '286-U-11', '286-U-12', '286-U-13', '286-U-14', '286-U-15', '286-U-16', '286-U-17', '286-U-18', '286-U-19', '286-U-20', '286-U-21', '286-U-22', '286-U-23', '286-U-24', '286-U-25', '286-U-26', '286-U-27', '286-U-28', '286-U-29', '286-U-30', '286-U-31', '286-U-32', '286-U-33', '286-U-34', '286-U-35', '286-U-36', '286-U-37', '286-U-38', '286-U-39', '286-U-40', '286-U-41']",50,80,Up,286-U-00,286-U-41,Zone 1
451,452,29-D,"['29-D-01', '29-D-02', '29-D-03', '29-D-04', '29-D-05', '29-D-06', '29-D-07', '29-D-08', '29-D-09', '29-D-10', '29-D-11', '29-D-12', '29-D-13', '29-D-14', '29-D-15', '29-D-16', '29-D-17', '29-D-18', '29-D-19', '29-D-20', '29-D-21', '29-D-22', '29-D-23', '29-D-24', '29-D-25', '29-D-26']",50,80,Down,29-D-01,29-D-26,Zone 1
452,453,29-U,"['29-U-01', '29-U-02', '29-U-03', '29-U-04', '29-U-05', '29-U-06', '29-U-07', '29-U-08', '29-U-09', '29-U-10', '29-U-11', '29-U-12', '29-U-13', '29-U-14', '29-U-15', '29-U-16', '29-U-17', '29-U-18', '29-U-19', '29-U-20', '29-U-21', '29-U-22', '29-U-23', '29-U-24', '29-U-25', '29-U-26']",50,80,Up,29-U-01,29-U-26,Zone 1
453,454,290-D,"['290-D-00', '290-D-01', '290-D-02', '290-D-03', '290-D-04', '290-D-05', '290-D-06', '290-D-07', '290-D-08', '290-D-09', '290-D-10', '290-D-11', '290-D-12', '290-D-13', '290-D-14', '290-D-15', '290-D-16', '290-D-17', '290-D-18', '290-D-19', '290-D-20', '290-D-21', '290-D-22', '290-D-23', '290-D-24', '290-D-25', '290-D-26', '290-D-27']",50,80,Down,290-D-00,290-D-27,Zone 1
454,455,290-U,"['290-U-00', '290-U-01', '290-U-02', '290-U-03', '290-U-04', '290-U-05', '290-U-06', '290-U-07', '290-U-08', '290-U-09', '290-U-10', '290-U-11', '290-U-12', '290-U-13', '290-U-14', '290-U-15', '290-U-16', '290-U-17', '290-U-18', '290-U-19', '290-U-20', '290-U-21', '290-U-22', '290-U-23', '290-U-24', '290-U-25', '290-U-26', '290-U-27']",50,80,Up,290-U-00,290-U-27,Zone 1
455,456,290A-D,"['290A-D-00', '290A-D-01', '290A-D-02', '290A-D-03', '290A-D-04', '290A-D-05']",50,80,Down,290A-D-00,290A-D-05,Zone 1
456,457,290A-U,"['290A-U-00', '290A-U-01', '290A-U-02', '290A-U-03', '290A-U-04', '290A-U-05']",50,80,Up,290A-U-00,290A-U-05,Zone 1
457,458,291-D,"['291-D-00', '291-D-01', '291-D-02', '291-D-03', '291-D-04', '291-D-05', '291-D-06', '291-D-07', '291-D-08', '291-D-09', '291-D-10', '291-D-11', '291-D-12', '291-D-13', '291-D-14', '291-D-15', '291-D-16', '291-D-17', '291-D-18', '291-D-19', '291-D-20', '291-D-21', '291-D-22', '291-D-23', '291-D-24', '291-D-25', '291-D-26', '291-D-27', '291-D-28', '291-D-29', '291-D-30', '291-D-31']",50,80,Down,291-D-00,291-D-31,Zone 1
458,459,291-U,"['291-U-00', '291-U-01', '291-U-02', '291-U-03', '291-U-04', '291-U-05', '291-U-06', '291-U-07', '291-U-08', '291-U-09', '291-U-10', '291-U-11', '291-U-12', '291-U-13', '291-U-14', '291-U-15', '291-U-16', '291-U-17', '291-U-18', '291-U-19', '291-U-20', '291-U-21', '291-U-22', '291-U-23', '291-U-24', '291-U-25', '291-U-26', '291-U-27', '291-U-28', '291-U-29', '291-U-30', '291-U-31']",50,80,Up,291-U-00,291-U-31,Zone 1
459,460,291A-D,"['291A-D-00', '291A-D-01', '291A-D-02', '291A-D-03', '291A-D-04', '291A-D-05', '291A-D-06', '291A-D-07', '291A-D-08', '291A-D-09', '291A-D-10', '291A-D-11', '291A-D-12', '291A-D-13', '291A-D-14', '291A-D-15', '291A-D-16', '291A-D-17', '291A-D-18', '291A-D-19', '291A-D-20', '291A-D-21', '291A-D-22', '291A-D-23', '291A-D-24', '291A-D-25', '291A-D-26', '291A-D-27', '291A-D-28', '291A-D-29']",50,80,Down,291A-D-00,291A-D-29,Zone 1
460,461,291A-U,"['291A-U-00', '291A-U-01', '291A-U-02', '291A-U-03', '291A-U-04', '291A-U-05', '291A-U-06', '291A-U-07', '291A-U-08', '291A-U-09', '291A-U-10', '291A-U-11', '291A-U-12', '291A-U-13', '291A-U-14', '291A-U-15', '291A-U-16', '291A-U-17', '291A-U-18', '291A-U-19', '291A-U-20', '291A-U-21', '291A-U-22', '291A-U-23', '291A-U-24', '291A-U-25', '291A-U-26', '291A-U-27', '291A-U-28', '291A-U-29']",50,80,Up,291A-U-00,291A-U-29,Zone 1
461,462,292-D,"['292-D-00', '292-D-01', '292-D-02', '292-D-03', '292-D-04', '292-D-05', '292-D-06', '292-D-07', '292-D-08', '292-D-09', '292-D-10', '292-D-11', '292-D-12', '292-D-13', '292-D-14', '292-D-15', '292-D-16', '292-D-17', '292-D-18', '292-D-19', '292-D-20', '292-D-21', '292-D-22', '292-D-23', '292-D-24', '292-D-25', '292-D-26', '292-D-27', '292-D-28', '292-D-29', '292-D-30', '292-D-31', '292-D-32', '292-D-33', '292-D-34', '292-D-35', '292-D-36', '292-D-37', '292-D-38', '292-D-39', '292-D-40']",50,80,Down,292-D-00,292-D-40,Zone 1
462,463,292-U,"['292-U-00', '292-U-01', '292-U-02', '292-U-03', '292-U-04', '292-U-05', '292-U-06', '292-U-07', '292-U-08', '292-U-09', '292-U-10', '292-U-11', '292-U-12', '292-U-13', '292-U-14', '292-U-15', '292-U-16', '292-U-17', '292-U-18', '292-U-19', '292-U-20', '292-U-21', '292-U-22', '292-U-23', '292-U-24', '292-U-25', '292-U-26', '292-U-27', '292-U-28', '292-U-29', '292-U-30', '292-U-31', '292-U-32', '292-U-33', '292-U-34', '292-U-35', '292-U-36', '292-U-37', '292-U-38', '292-U-39', '292-U-40']",50,80,Up,292-U-00,292-U-40,Zone 2
463,464,292A-D,"['292A-D-00', '292A-D-01', '292A-D-02', '292A-D-03', '292A-D-04', '292A-D-05', '292A-D-06', '292A-D-07', '292A-D-08', '292A-D-09', '292A-D-10', '292A-D-11', '292A-D-12', '292A-D-13', '292A-D-14', '292A-D-15', '292A-D-16', '292A-D-17', '292A-D-18', '292A-D-19', '292A-D-20', '292A-D-21', '292A-D-22', '292A-D-23', '292A-D-24', '292A-D-25', '292A-D-26', '292A-D-27', '292A-D-28', '292A-D-29', '292A-D-30', '292A-D-31', '292A-D-32', '292A-D-33', '292A-D-34', '292A-D-35', '292A-D-36', '292A-D-37', '292A-D-38', '292A-D-39', '292A-D-40', '292A-D-41', '292A-D-42', '292A-D-43', '292A-D-44', '292A-D-45', '292A-D-46', '292A-D-47', '292A-D-48', '292A-D-49']",50,80,Down,292A-D-00,292A-D-49,Zone 2
464,465,292A-U,"['292A-U-00', '292A-U-01', '292A-U-02', '292A-U-03', '292A-U-04', '292A-U-05', '292A-U-06', '292A-U-07', '292A-U-08', '292A-U-09', '292A-U-10', '292A-U-11', '292A-U-12', '292A-U-13', '292A-U-14', '292A-U-15', '292A-U-16', '292A-U-17', '292A-U-18', '292A-U-19', '292A-U-20', '292A-U-21', '292A-U-22', '292A-U-23', '292A-U-24', '292A-U-25', '292A-U-26', '292A-U-27', '292A-U-28', '292A-U-29', '292A-U-30', '292A-U-31', '292A-U-32', '292A-U-33', '292A-U-34', '292A-U-35', '292A-U-36', '292A-U-37', '292A-U-38', '292A-U-39', '292A-U-40', '292A-U-41', '292A-U-42', '292A-U-43', '292A-U-44', '292A-U-45', '292A-U-46', '292A-U-47', '292A-U-48', '292A-U-49']",50,80,Up,292A-U-00,292A-U-49,Zone 2
465,466,292B-D,"['292B-D-00', '292B-D-01', '292B-D-02', '292B-D-03', '292B-D-04', '292B-D-05', '292B-D-06', '292B-D-07', '292B-D-08', '292B-D-09', '292B-D-10', '292B-D-11', '292B-D-12', '292B-D-13', '292B-D-14', '292B-D-15', '292B-D-16', '292B-D-17', '292B-D-18', '292B-D-19', '292B-D-20', '292B-D-21', '292B-D-22', '292B-D-23', '292B-D-24', '292B-D-25', '292B-D-26', '292B-D-27', '292B-D-28', '292B-D-29', '292B-D-30', '292B-D-31', '292B-D-32', '292B-D-33', '292B-D-34', '292B-D-35', '292B-D-36', '292B-D-37', '292B-D-38', '292B-D-39', '292B-D-40', '292B-D-41', '292B-D-42']",50,80,Down,292B-D-00,292B-D-42,Zone 2
466,467,292B-U,"['292B-U-00', '292B-U-01', '292B-U-02', '292B-U-03', '292B-U-04', '292B-U-05', '292B-U-06', '292B-U-07', '292B-U-08', '292B-U-09', '292B-U-10', '292B-U-11', '292B-U-12', '292B-U-13', '292B-U-14', '292B-U-15', '292B-U-16', '292B-U-17', '292B-U-18', '292B-U-19', '292B-U-20', '292B-U-21', '292B-U-22', '292B-U-23', '292B-U-24', '292B-U-25', '292B-U-26', '292B-U-27', '292B-U-28', '292B-U-29', '292B-U-30', '292B-U-31', '292B-U-32', '292B-U-33', '292B-U-34', '292B-U-35', '292B-U-36', '292B-U-37', '292B-U-38', '292B-U-39', '292B-U-40', '292B-U-41', '292B-U-42']",50,80,Up,292B-U-00,292B-U-42,Zone 2
467,468,292C-D,"['292C-D-00', '292C-D-01', '292C-D-02', '292C-D-03', '292C-D-04', '292C-D-05', '292C-D-06', '292C-D-07', '292C-D-08', '292C-D-09', '292C-D-10', '292C-D-11', '292C-D-12', '292C-D-13', '292C-D-14', '292C-D-15', '292C-D-16', '292C-D-17', '292C-D-18', '292C-D-19', '292C-D-20', '292C-D-21', '292C-D-22', '292C-D-23', '292C-D-24', '292C-D-25', '292C-D-26', '292C-D-27', '292C-D-28', '292C-D-29', '292C-D-30', '292C-D-31', '292C-D-32', '292C-D-33', '292C-D-34', '292C-D-35', '292C-D-36', '292C-D-37', '292C-D-38', '292C-D-39', '292C-D-40', '292C-D-41']",50,80,Down,292C-D-00,292C-D-41,Zone 2
468,469,292C-U,"['292C-U-00', '292C-U-01', '292C-U-02', '292C-U-03', '292C-U-04', '292C-U-05', '292C-U-06', '292C-U-07', '292C-U-08', '292C-U-09', '292C-U-10', '292C-U-11', '292C-U-12', '292C-U-13', '292C-U-14', '292C-U-15', '292C-U-16', '292C-U-17', '292C-U-18', '292C-U-19', '292C-U-20', '292C-U-21', '292C-U-22', '292C-U-23', '292C-U-24', '292C-U-25', '292C-U-26', '292C-U-27', '292C-U-28', '292C-U-29', '292C-U-30', '292C-U-31', '292C-U-32', '292C-U-33', '292C-U-34', '292C-U-35', '292C-U-36', '292C-U-37', '292C-U-38', '292C-U-39', '292C-U-40', '292C-U-41']",50,80,Up,292C-U-00,292C-U-41,Zone 2
469,470,292D-D,"['292D-D-00', '292D-D-01', '292D-D-02', '292D-D-03', '292D-D-04', '292D-D-05', '292D-D-06', '292D-D-07', '292D-D-08', '292D-D-09', '292D-D-10', '292D-D-11', '292D-D-12', '292D-D-13', '292D-D-14', '292D-D-15', '292D-D-16', '292D-D-17', '292D-D-18', '292D-D-19', '292D-D-20', '292D-D-21', '292D-D-22', '292D-D-23', '292D-D-24', '292D-D-25', '292D-D-26', '292D-D-27', '292D-D-28', '292D-D-29', '292D-D-30', '292D-D-31', '292D-D-32', '292D-D-33', '292D-D-34', '292D-D-35', '292D-D-36', '292D-D-37', '292D-D-38', '292D-D-39', '292D-D-40', '292D-D-41', '292D-D-42', '292D-D-43', '292D-D-44']",50,80,Down,292D-D-00,292D-D-44,Zone 2
470,471,293-D,"['293-D-00', '293-D-01', '293-D-02', '293-D-03', '293-D-04', '293-D-05', '293-D-06', '293-D-07', '293-D-08', '293-D-09', '293-D-10', '293-D-11', '293-D-12', '293-D-13', '293-D-14', '293-D-15', '293-D-16', '293-D-17', '293-D-18', '293-D-19', '293-D-20', '293-D-21', '293-D-22', '293-D-23', '293-D-24', '293-D-25', '293-D-26', '293-D-27', '293-D-28']",50,80,Down,293-D-00,293-D-28,Zone 2
471,472,293-U,"['293-U-00', '293-U-01', '293-U-02', '293-U-03', '293-U-04', '293-U-05', '293-U-06', '293-U-07', '293-U-08', '293-U-09', '293-U-10', '293-U-11', '293-U-12', '293-U-13', '293-U-14', '293-U-15', '293-U-16', '293-U-17', '293-U-18', '293-U-19', '293-U-20', '293-U-21', '293-U-22', '293-U-23', '293-U-24', '293-U-25', '293-U-26', '293-U-27', '293-U-28']",50,80,Up,293-U-00,293-U-28,Zone 2
472,473,293A-D,"['293A-D-00', '293A-D-01', '293A-D-02', '293A-D-03', '293A-D-04', '293A-D-05', '293A-D-06', '293A-D-07', '293A-D-08', '293A-D-09', '293A-D-10', '293A-D-11', '293A-D-12', '293A-D-13', '293A-D-14', '293A-D-15', '293A-D-16', '293A-D-17', '293A-D-18', '293A-D-19', '293A-D-20', '293A-D-21', '293A-D-22', '293A-D-23', '293A-D-24', '293A-D-25', '293A-D-26', '293A-D-27', '293A-D-28', '293A-D-29', '293A-D-30', '293A-D-31', '293A-D-32', '293A-D-33', '293A-D-34', '293A-D-35', '293A-D-36', '293A-D-37', '293A-D-38', '293A-D-39']",50,80,Down,293A-D-00,293A-D-39,Zone 2
473,474,293A-U,"['293A-U-00', '293A-U-01', '293A-U-02', '293A-U-03', '293A-U-04', '293A-U-05', '293A-U-06', '293A-U-07', '293A-U-08', '293A-U-09', '293A-U-10', '293A-U-11', '293A-U-12', '293A-U-13', '293A-U-14', '293A-U-15', '293A-U-16', '293A-U-17', '293A-U-18', '293A-U-19', '293A-U-20', '293A-U-21', '293A-U-22', '293A-U-23', '293A-U-24', '293A-U-25', '293A-U-26', '293A-U-27', '293A-U-28', '293A-U-29', '293A-U-30', '293A-U-31', '293A-U-32', '293A-U-33', '293A-U-34', '293A-U-35', '293A-U-36', '293A-U-37', '293A-U-38', '293A-U-39']",50,80,Up,293A-U-00,293A-U-39,Zone 2
474,475,293S-D,"['293S-D-00', '293S-D-01', '293S-D-02', '293S-D-03', '293S-D-04', '293S-D-05', '293S-D-06', '293S-D-07', '293S-D-08', '293S-D-09', '293S-D-10', '293S-D-11', '293S-D-12', '293S-D-13', '293S-D-14', '293S-D-15', '293S-D-16', '293S-D-17', '293S-D-18', '293S-D-19', '293S-D-20', '293S-D-21', '293S-D-22', '293S-D-23', '293S-D-24', '293S-D-25', '293S-D-26', '293S-D-27', '293S-D-28', '293S-D-29', '293S-D-30', '293S-D-31', '293S-D-32', '293S-D-33', '293S-D-34', '293S-D-35', '293S-D-36', '293S-D-37']",50,80,Down,293S-D-00,293S-D-37,Zone 2
475,476,293S-U,"['293S-U-00', '293S-U-01', '293S-U-02', '293S-U-03', '293S-U-04', '293S-U-05', '293S-U-06', '293S-U-07', '293S-U-08', '293S-U-09', '293S-U-10', '293S-U-11', '293S-U-12', '293S-U-13', '293S-U-14', '293S-U-15', '293S-U-16', '293S-U-17', '293S-U-18', '293S-U-19', '293S-U-20', '293S-U-21', '293S-U-22', '293S-U-23', '293S-U-24', '293S-U-25', '293S-U-26', '293S-U-27', '293S-U-28', '293S-U-29', '293S-U-30', '293S-U-31', '293S-U-32', '293S-U-33', '293S-U-34', '293S-U-35', '293S-U-36', '293S-U-37']",50,80,Up,293S-U-00,293S-U-37,Zone 2
476,477,294-D,"['294-D-00', '294-D-01', '294-D-02', '294-D-03', '294-D-04', '294-D-05', '294-D-06', '294-D-07', '294-D-08', '294-D-09', '294-D-10', '294-D-11', '294-D-12', '294-D-13', '294-D-14', '294-D-15', '294-D-16', '294-D-17', '294-D-18', '294-D-19', '294-D-20', '294-D-21', '294-D-22', '294-D-23', '294-D-24', '294-D-25', '294-D-26', '294-D-27', '294-D-28', '294-D-29']",50,80,Down,294-D-00,294-D-29,Zone 1
477,478,294-U,"['294-U-00', '294-U-01', '294-U-02', '294-U-03', '294-U-04', '294-U-05', '294-U-06', '294-U-07', '294-U-08', '294-U-09', '294-U-10', '294-U-11', '294-U-12', '294-U-13', '294-U-14', '294-U-15', '294-U-16', '294-U-17', '294-U-18', '294-U-19', '294-U-20', '294-U-21', '294-U-22', '294-U-23', '294-U-24', '294-U-25', '294-U-26', '294-U-27', '294-U-28', '294-U-29']",50,80,Up,294-U-00,294-U-29,Zone 1
478,479,295-D,"['295-D-00', '295-D-01', '295-D-02', '295-D-03', '295-D-04', '295-D-05', '295-D-06', '295-D-07', '295-D-08', '295-D-09', '295-D-10', '295-D-11', '295-D-12', '295-D-13', '295-D-14', '295-D-15', '295-D-16', '295-D-17', '295-D-18', '295-D-19', '295-D-20', '295-D-21', '295-D-22', '295-D-23', '295-D-24', '295-D-25', '295-D-26', '295-D-27', '295-D-28', '295-D-29', '295-D-30', '295-D-31', '295-D-32', '295-D-33', '295-D-34']",50,80,Down,295-D-00,295-D-34,Zone 1
479,480,295-U,"['295-U-00', '295-U-01', '295-U-02', '295-U-03', '295-U-04', '295-U-05', '295-U-06', '295-U-07', '295-U-08', '295-U-09', '295-U-10', '295-U-11', '295-U-12', '295-U-13', '295-U-14', '295-U-15', '295-U-16', '295-U-17', '295-U-18', '295-U-19', '295-U-20', '295-U-21', '295-U-22', '295-U-23', '295-U-24', '295-U-25', '295-U-26', '295-U-27', '295-U-28', '295-U-29', '295-U-30', '295-U-31']",50,80,Up,295-U-00,295-U-31,Zone 1
480,481,295A-D,"['295A-D-00', '295A-D-01', '295A-D-02', '295A-D-03', '295A-D-04', '295A-D-05', '295A-D-06']",50,80,Down,295A-D-00,295A-D-06,Zone 1
481,482,295A-U,"['295A-U-00', '295A-U-01', '295A-U-02', '295A-U-03', '295A-U-04', '295A-U-05', '295A-U-06']",50,80,Up,295A-U-00,295A-U-06,Zone 1
482,483,295B-D,"['295B-D-00', '295B-D-01', '295B-D-02', '295B-D-03', '295B-D-04', '295B-D-05', '295B-D-06', '295B-D-07', '295B-D-08', '295B-D-09', '295B-D-10', '295B-D-11', '295B-D-12', '295B-D-13', '295B-D-14', '295B-D-15', '295B-D-16', '295B-D-17', '295B-D-18', '295B-D-19', '295B-D-20', '295B-D-21', '295B-D-22', '295B-D-23', '295B-D-24', '295B-D-25', '295B-D-26', '295B-D-27', '295B-D-28']",50,80,Down,295B-D-00,295B-D-28,Zone 1
483,484,296-D,"['296-D-00', '296-D-01', '296-D-02', '296-D-03', '296-D-04', '296-D-05', '296-D-06', '296-D-07', '296-D-08', '296-D-09', '296-D-10', '296-D-11', '296-D-12', '296-D-13', '296-D-14', '296-D-15', '296-D-16', '296-D-17', '296-D-18', '296-D-19', '296-D-20', '296-D-21', '296-D-22', '296-D-23', '296-D-24', '296-D-25', '296-D-26', '296-D-27', '296-D-28', '296-D-29', '296-D-30', '296-D-31', '296-D-32', '296-D-33']",50,80,Down,296-D-00,296-D-33,Zone 1
484,485,296-U,"['296-U-00', '296-U-01', '296-U-02', '296-U-03', '296-U-04', '296-U-05', '296-U-06', '296-U-07', '296-U-08', '296-U-09', '296-U-10', '296-U-11', '296-U-12', '296-U-13', '296-U-14', '296-U-15', '296-U-16', '296-U-17', '296-U-18', '296-U-19', '296-U-20', '296-U-21', '296-U-22', '296-U-23', '296-U-24', '296-U-25', '296-U-26', '296-U-27', '296-U-28', '296-U-29', '296-U-30', '296-U-31', '296-U-32', '296-U-33', '296-U-34']",50,80,Up,296-U-00,296-U-34,Zone 1
485,486,296A-D,"['296A-D-00', '296A-D-01', '296A-D-02', '296A-D-03', '296A-D-04', '296A-D-05', '296A-D-06', '296A-D-07', '296A-D-08', '296A-D-09', '296A-D-10', '296A-D-11', '296A-D-12']",50,80,Down,296A-D-00,296A-D-12,Zone 1
486,487,296A-U,"['296A-U-00', '296A-U-01', '296A-U-02', '296A-U-03', '296A-U-04', '296A-U-05', '296A-U-06', '296A-U-07', '296A-U-08', '296A-U-09', '296A-U-10', '296A-U-11', '296A-U-12']",50,80,Up,296A-U-00,296A-U-12,Zone 1
487,488,297-D,"['297-D-00', '297-D-01', '297-D-02', '297-D-03', '297-D-04', '297-D-05', '297-D-06', '297-D-07', '297-D-08', '297-D-09', '297-D-10', '297-D-11', '297-D-12', '297-D-13', '297-D-14', '297-D-15', '297-D-16', '297-D-17', '297-D-18', '297-D-19', '297-D-20', '297-D-21', '297-D-22', '297-D-23', '297-D-24', '297-D-25']",50,80,Down,297-D-00,297-D-25,Zone 1
488,489,297-U,"['297-U-00', '297-U-01', '297-U-02', '297-U-03', '297-U-04', '297-U-05', '297-U-06', '297-U-07', '297-U-08', '297-U-09', '297-U-10', '297-U-11', '297-U-12', '297-U-13', '297-U-14', '297-U-15', '297-U-16', '297-U-17', '297-U-18', '297-U-19', '297-U-20', '297-U-21', '297-U-22', '297-U-23', '297-U-24', '297-U-25']",50,80,Up,297-U-00,297-U-25,Zone 1
489,490,298-D,"['298-D-01', '298-D-02', '298-D-03', '298-D-04', '298-D-05', '298-D-06', '298-D-07', '298-D-08', '298-D-09', '298-D-10', '298-D-11', '298-D-12', '298-D-13', '298-D-14', '298-D-15', '298-D-16', '298-D-17', '298-D-18', '298-D-19', '298-D-20', '298-D-21', '298-D-22', '298-D-23', '298-D-24', '298-D-25', '298-D-26', '298-D-27', '298-D-28', '298-D-29', '298-D-30', '298-D-31', '298-D-32', '298-D-33', '298-D-34', '298-D-35', '298-D-36', '298-D-37', '298-D-38', '298-D-39', '298-D-40', '298-D-41', '298-D-42', '298-D-43', '298-D-44', '298-D-45', '298-D-46', '298-D-47', '298-D-48', '298-D-49', '298-D-50', '298-D-51', '298-D-52', '298-D-53', '298-D-54']",50,80,Down,298-D-01,298-D-54,Zone 1
490,491,298-U,"['298-U-01', '298-U-02', '298-U-03', '298-U-04', '298-U-05', '298-U-06', '298-U-07', '298-U-08', '298-U-09', '298-U-10', '298-U-11', '298-U-12', '298-U-13', '298-U-14', '298-U-15', '298-U-16', '298-U-17', '298-U-18', '298-U-19', '298-U-20', '298-U-21', '298-U-22', '298-U-23', '298-U-24', '298-U-25', '298-U-26', '298-U-27', '298-U-28', '298-U-29', '298-U-30', '298-U-31', '298-U-32', '298-U-33', '298-U-34', '298-U-35', '298-U-36', '298-U-37', '298-U-38', '298-U-39', '298-U-40', '298-U-41', '298-U-42', '298-U-43', '298-U-44', '298-U-45', '298-U-46', '298-U-47', '298-U-48', '298-U-49', '298-U-50', '298-U-51', '298-U-52', '298-U-53', '298-U-54']",50,80,Up,298-U-01,298-U-54,Zone 1
491,492,299-D,"['299-D-00', '299-D-01', '299-D-02', '299-D-03', '299-D-04', '299-D-05', '299-D-06', '299-D-07', '299-D-08', '299-D-09', '299-D-10', '299-D-11', '299-D-12', '299-D-13', '299-D-14', '299-D-15', '299-D-16', '299-D-17', '299-D-18', '299-D-19', '299-D-20', '299-D-21', '299-D-22', '299-D-23', '299-D-24', '299-D-25', '299-D-26', '299-D-27', '299-D-28', '299-D-29', '299-D-30', '299-D-31', '299-D-32', '299-D-33', '299-D-34', '299-D-35', '299-D-36', '299-D-37', '299-D-38', '299-D-39', '299-D-40', '299-D-41', '299-D-42', '299-D-43', '299-D-44', '299-D-45', '299-D-46', '299-D-47', '299-D-48', '299-D-49', '299-D-50', '299-D-51']",50,80,Down,299-D-00,299-D-51,Zone 1
