ID,Direction,StopName,StopCode,Latitude,Longitude,Status,StopType,Routes,Zone
5326,UP,gavhanevasti bhosari,304A-U-09,18.620493,73.849265,Inactive,Secondary,"['344B-U', '367B-U', '304A-U', '362B-U', '331D-U', '367-U', '302C-U', '302-U', '304-U']",Zone 4
5327,DOWN,chinchwadgaon,307A-D-00,18.62769,73.783,Inactive,Secondary,"['335B-D', '307A-D', '307-D', '355-D', '350B-D', '310A-D', '304-D']",Zone 4
5328,DOWN,chaphekar chowk,307A-D-01,18.629475,73.781748,Inactive,Secondary,"['307A-D', '307-D', '350B-D', '310A-D', '335B-D']",Zone 4
5329,DOWN,skf,307A-D-02,18.633858,73.781807,Active,Primary,"['307A-D', '350B-D', '355-D']",Zone 4
5330,DOWN,premlok park,307A-D-03,18.63774,73.78229,Inactive,Secondary,"['307A-D', '350B-D', '355-D']",Zone 4
5331,DOWN,indiranagar chinchwad,307A-D-04,18.64107,73.78307,Active,Primary,"['307A-D', '350B-D', '355-D']",Zone 4
5332,DOWN,bhoirnagar,307A-D-05,18.6417799,73.7834125,Active,Primary,"['307A-D', '350B-D', '355-D']",Zone 4
5333,DOWN,jai ganesh vision,307A-D-06,18.6485138,73.7852237,Active,Primary,"['307A-D', '350B-D', '355-D']",Zone 4
5334,DOWN,akurdi chowk,307A-D-07,18.64999771,73.78516388,Active,Primary,"['376D-D', '307A-D', '350B-D', '355-D']",Zone 4
5335,DOWN,bajaj auto,307A-D-08,18.6537838,73.78195953,Inactive,Secondary,"['376D-D', '307A-D', '350B-D', '355-D']",Zone 4
5336,DOWN,pradhikaran corner,307A-D-09,18.65837037,73.77796708,Active,Primary,['307A-D'],Zone 4
5337,DOWN,nigdi,307A-D-10,18.6598289,73.7769882,Active,Primary,"['376D-D', '314-D', '307A-D', '262A-D', '328A-D', '303A-D', '303-D', '355-D', '363-D', '350-D', '367-D', '308-D', '350B-D', '363A-D', '363B-D']",Zone 4
5338,DOWN,bhakti shakti,307A-D-11,18.66555,73.77184,Active,Primary,"['376D-D', '314-D', '307A-D', '262A-D', '328A-D', '367-D', '308-D', '350B-D']",Zone 4
5339,UP,bhakti shakti,307A-U-00,18.66555,73.77184,Active,Primary,"['308-U', '307A-U', '376D-U', '363A-U', '363B-U', '314-U', '262A-U', '367-U', '328A-U', '350B-U', '363-U']",Zone 4
5340,UP,krushna mandir nigdi,307A-U-01,18.6636135,73.773521,Inactive,Secondary,"['308-U', '307A-U', '303A-U', '314-U', '367-U', '303-U']",Zone 4
5341,UP,nigdi,307A-U-02,18.6598159,73.7781294,Active,Primary,"['308-U', '307A-U', '376D-U', '363A-U', '303A-U', '363B-U', '314-U', '262A-U', '367-U', '328A-U', '350-U', '355-U', '350B-U', '363-U', '303-U']",Zone 4
5342,UP,bajaj auto,307A-U-03,18.654002,73.782351,Inactive,Secondary,"['307A-U', '350B-U', '376D-U', '355-U']",Zone 4
5343,UP,akurdi chowk,307A-U-04,18.649738,73.785421,Inactive,Secondary,"['307A-U', '350B-U', '376D-U', '355-U']",Zone 4
5344,UP,jai ganesh vision,307A-U-05,18.647014,73.784994,Active,Primary,"['307A-U', '350B-U', '355-U']",Zone 4
5345,UP,bhoirnagar,307A-U-06,18.641782,73.783491,Inactive,Secondary,"['307A-U', '350B-U', '355-U']",Zone 4
5346,UP,indiranagar chinchwad,307A-U-07,18.640928,73.783301,Active,Primary,"['307A-U', '350B-U', '355-U']",Zone 4
5347,UP,premlok park,307A-U-08,18.637971,73.782657,Active,Primary,"['307A-U', '350B-U', '355-U']",Zone 4
5348,UP,skf,307A-U-09,18.6338248,73.781709,Inactive,Secondary,"['307A-U', '350B-U', '355-U']",Zone 4
5349,UP,chaphekar chowk,307A-U-10,18.629811,73.781587,Active,Primary,"['307A-U', '307-U', '310A-U', '335B-U', '350B-U']",Zone 4
5350,UP,chinchwadgaon,307A-U-11,18.62769,73.783,Active,Primary,"['307A-U', '307-U', '310A-U', '335B-U', '350B-U', '355-U', '304-U']",Zone 4
5351,DOWN,walhekarwadi,310A-D-00,18.6354128,73.7616148,Active,Primary,"['307-D', '310A-D']",Zone 4
5352,DOWN,chinchwade farm,310A-D-01,18.6330376,73.7681842,Active,Primary,"['307-D', '310A-D']",Zone 4
5353,DOWN,chinchwadenagar corner,310A-D-02,18.6314787,73.7734873,Active,Primary,"['307-D', '310A-D']",Zone 4
5354,DOWN,walhekarwadi corner,310A-D-03,18.6310164,73.777482,Active,Primary,"['307-D', '303A-D', '355-D', '310A-D', '335B-D']",Zone 4
5355,DOWN,chaphekar chowk,310A-D-04,18.629475,73.781748,Inactive,Secondary,"['307A-D', '307-D', '350B-D', '310A-D', '335B-D']",Zone 4
5356,DOWN,chinchwadgaon,310A-D-05,18.62769,73.783,Inactive,Secondary,"['335B-D', '307A-D', '307-D', '355-D', '350B-D', '310A-D', '304-D']",Zone 4
5357,DOWN,kalimata mandir,310A-D-06,18.6280883,73.7838483,Active,Primary,"['335B-D', '304-D', '350B-D', '310A-D']",Zone 4
5358,DOWN,darshan hall,310A-D-07,18.6294028,73.7865714,Active,Primary,"['335B-D', '304-D', '350B-D', '310A-D']",Zone 4
5359,DOWN,elpro company,310A-D-08,18.633005,73.7854,Inactive,Secondary,"['335B-D', '304-D', '310A-D']",Zone 4
5360,DOWN,more prekshagruha,310A-D-09,18.634625,73.787765,Inactive,Secondary,"['335B-D', '304-D', '310A-D']",Zone 4
5361,DOWN,lokmanya hospital,310A-D-10,18.6368923,73.7896347,Inactive,Secondary,"['335B-D', '304-D', '310A-D']",Zone 4
5362,DOWN,chinchwad station,310A-D-11,18.6384487,73.7945288,Active,Primary,"['376D-D', '304-D', '310A-D', '335B-D', '317A-D']",Zone 4
5363,DOWN,empire estate,310A-D-12,18.6341483,73.7992367,Inactive,Secondary,"['376D-D', '335B-D', '317A-D', '310A-D']",Zone 4
5364,DOWN,finolex,310A-D-13,18.6310025,73.8018757,Inactive,Secondary,"['376D-D', '335B-D', '317A-D', '310A-D']",Zone 4
5365,DOWN,pimpri,310A-D-14,18.6267471,73.8055267,Inactive,Secondary,"['326-D', '335B-D', '334-D', '302D-D', '302-D', '310A-D', '326B-D', '317A-D']",Zone 4
5366,DOWN,mahindra company,310A-D-15,18.627035,73.8063883,Inactive,Secondary,"['326B-D', '302D-D', '302-D', '310A-D', '335B-D']",Zone 4
5367,DOWN,gandhinagar,310A-D-16,18.6290608,73.8079012,Active,Primary,"['326B-D', '302D-D', '302-D', '310A-D', '335B-D']",Zone 4
5368,DOWN,kamgarnagar,310A-D-17,18.62908,73.81219,Inactive,Secondary,"['326B-D', '302D-D', '302-D', '310A-D', '335B-D']",Zone 4
5369,DOWN,ha corner,310A-D-18,18.6286667,73.8153,Active,Primary,"['326B-D', '302D-D', '302-D', '310A-D', '335B-D']",Zone 4
5370,DOWN,nehrunagar,310A-D-19,18.6297933,73.8200233,Inactive,Secondary,"['376D-D', '326B-D', '302D-D', '302-D', '310A-D', '335B-D', '362B-D']",Zone 4
5371,DOWN,jyoti english school,310A-D-20,18.6306649,73.8237129,Inactive,Secondary,"['376D-D', '326B-D', '302D-D', '302-D', '310A-D', '335B-D', '362B-D']",Zone 4
5372,DOWN,nehrunagar depot,310A-D-21,18.6309215,73.8250281,Active,Primary,"['335B-D', '376D-D', '302C-D', '302D-D', '323C-D', '310A-D', '326B-D', '323B-D', '304A-D']",Zone 4
5373,UP,nehrunagar depot,310A-U-00,18.63083,73.82513,Inactive,Secondary,"['344B-U', '376D-U', '310A-U', '304A-U', '335B-U', '331C-U', '331D-U', '302C-U', '323C-U', '323B-U', '302D-U']",Zone 4
5374,UP,jyoti english school,310A-U-01,18.6305836,73.8237505,Active,Primary,"['376D-U', '310A-U', '335B-U', '331C-U', '362B-U', '302-U', '302D-U']",Zone 4
5375,UP,nehrunagar,310A-U-02,18.6297933,73.8200233,Inactive,Secondary,"['376D-U', '310A-U', '335B-U', '331C-U', '362B-U', '302-U', '302D-U']",Zone 4
5376,UP,ha corner,310A-U-03,18.6285269,73.8150988,Inactive,Secondary,"['310A-U', '335B-U', '331C-U', '302-U', '302D-U']",Zone 4
5377,UP,kamgarnagar,310A-U-04,18.629,73.81247,Active,Primary,"['310A-U', '335B-U', '331C-U', '302-U', '302D-U']",Zone 4
5378,UP,gandhinagar,310A-U-05,18.6290608,73.8079012,Inactive,Secondary,"['310A-U', '335B-U', '331C-U', '302-U', '302D-U']",Zone 4
5379,UP,mahindra company,310A-U-06,18.627035,73.8063883,Inactive,Secondary,"['310A-U', '335B-U', '331C-U', '302-U', '302D-U']",Zone 4
5380,UP,pimpri,310A-U-07,18.6267776,73.8050949,Inactive,Secondary,"['310A-U', '335B-U', '331C-U', '302-U', '302D-U']",Zone 4
5381,UP,finolex,310A-U-08,18.6300716,73.8021622,Active,Primary,"['376D-U', '310A-U', '335B-U']",Zone 4
5382,UP,empire estate,310A-U-09,18.6339653,73.7988129,Inactive,Secondary,"['376D-U', '310A-U', '335B-U']",Zone 4
5383,UP,chinchwad station,310A-U-10,18.6382923,73.7945369,Active,Primary,"['376D-U', '310A-U', '335B-U', '304-U']",Zone 4
5384,UP,lokmanya hospital,310A-U-11,18.6367271,73.7896696,Inactive,Secondary,"['310A-U', '335B-U', '304-U']",Zone 4
5385,UP,more prekshagruha,310A-U-12,18.6343988,73.7877382,Inactive,Secondary,"['310A-U', '335B-U', '304-U']",Zone 4
5386,UP,elpro company,310A-U-13,18.6329367,73.7856467,Inactive,Secondary,"['310A-U', '335B-U', '304-U']",Zone 4
5387,UP,darshan hall,310A-U-14,18.6293317,73.78668,Active,Primary,"['350B-U', '310A-U', '335B-U', '304-U']",Zone 4
5388,UP,kalimata mandir,310A-U-15,18.6279358,73.7838081,Active,Primary,"['350B-U', '310A-U', '335B-U', '304-U']",Zone 4
5389,UP,chinchwadgaon,310A-U-16,18.62769,73.783,Inactive,Secondary,"['307A-U', '307-U', '310A-U', '335B-U', '350B-U', '355-U', '304-U']",Zone 4
5390,UP,chaphekar chowk,310A-U-17,18.629811,73.781587,Inactive,Secondary,"['307A-U', '307-U', '310A-U', '335B-U', '350B-U']",Zone 4
5391,UP,walhekarwadi corner,310A-U-18,18.6303628,73.7792625,Active,Primary,"['307-U', '310A-U', '335B-U', '303A-U', '355-U']",Zone 4
5392,UP,chinchwadenagar corner,310A-U-19,18.6313148,73.7738843,Inactive,Secondary,"['307-U', '310A-U']",Zone 4
5393,UP,chinchwade farm,310A-U-20,18.6328394,73.7681896,Inactive,Secondary,"['307-U', '310A-U']",Zone 4
5394,UP,walhekarwadi,310A-U-21,18.6352959,73.7615236,Active,Primary,"['307-U', '310A-U']",Zone 4
5395,DOWN,sambhajinagar,317A-D-00,18.6605817,73.7966067,Active,Primary,['317A-D'],Zone 4
5396,DOWN,ganpati mandir sambhajinagar,317A-D-01,18.6632583,73.7983217,Active,Primary,['317A-D'],Zone 4
5397,DOWN,maruti mandir sambhajinagar,317A-D-02,18.6647908,73.7989207,Inactive,Secondary,['317A-D'],Zone 4
5398,DOWN,krushnanagar corner,317A-D-03,18.6666749,73.7958777,Inactive,Secondary,"['308-D', '317A-D', '367B-D']",Zone 4
5399,DOWN,kasturi market,317A-D-04,18.664114,73.7951227,Active,Primary,"['308-D', '317A-D', '355-D', '367B-D']",Zone 4
5400,DOWN,prashant society,317A-D-05,18.6618569,73.7942963,Active,Primary,"['308-D', '317A-D', '355-D', '367B-D']",Zone 4
5401,DOWN,thermax company,317A-D-06,18.6602104,73.7932814,Active,Primary,['317A-D'],Zone 4
5402,DOWN,akurdi khandoba maal,317A-D-07,18.650859,73.786159,Inactive,Secondary,['317A-D'],Zone 4
5403,DOWN,rastan company,317A-D-08,18.6482664,73.7871881,Active,Primary,"['376D-D', '317A-D']",Zone 4
5404,DOWN,kalbhornagar,317A-D-09,18.6469687,73.7883314,Active,Primary,"['376D-D', '317A-D']",Zone 4
5405,DOWN,mehta hospital,317A-D-10,18.6418133,73.7927533,Active,Primary,"['376D-D', '317A-D']",Zone 4
5406,DOWN,jayshree talkies,317A-D-11,18.641459,73.7930226,Inactive,Secondary,['317A-D'],Zone 4
5407,DOWN,chinchwad station,317A-D-12,18.6384487,73.7945288,Active,Primary,"['376D-D', '304-D', '310A-D', '335B-D', '317A-D']",Zone 4
5408,DOWN,empire estate,317A-D-13,18.6309767,73.8019883,Inactive,Secondary,"['376D-D', '335B-D', '317A-D', '310A-D']",Zone 4
5409,DOWN,finolex,317A-D-14,18.6310025,73.8018757,Inactive,Secondary,"['376D-D', '335B-D', '317A-D', '310A-D']",Zone 4
5410,DOWN,pimpri,317A-D-15,18.6267471,73.8055267,Inactive,Secondary,"['326-D', '335B-D', '334-D', '302D-D', '302-D', '310A-D', '326B-D', '317A-D']",Zone 4
5411,DOWN,kharalwadi,317A-D-16,18.620625,73.8108267,Inactive,Secondary,['317A-D'],Zone 4
5412,DOWN,ha,317A-D-17,18.620625,73.8108267,Inactive,Secondary,['317A-D'],Zone 4
5413,DOWN,indian card,317A-D-18,18.6158967,73.8149083,Active,Primary,['317A-D'],Zone 4
5414,DOWN,vallabhnagar,317A-D-19,18.6132591,73.8171439,Active,Primary,['317A-D'],Zone 4
5415,DOWN,nashik phata,317A-D-20,18.6071771,73.8222353,Inactive,Secondary,['317A-D'],Zone 4
5416,DOWN,kasarwadi,317A-D-21,18.6054714,73.8238071,Active,Primary,['317A-D'],Zone 4
5417,DOWN,marshal,317A-D-22,18.6010971,73.8267481,Active,Primary,['317A-D'],Zone 4
5418,DOWN,sandvik company,317A-D-23,18.5943981,73.8297232,Inactive,Secondary,['317A-D'],Zone 4
5419,DOWN,phugewadi,317A-D-24,18.5869871,73.8329922,Active,Primary,['317A-D'],Zone 4
5420,DOWN,dapodi,317A-D-25,18.5787308,73.8351358,Active,Primary,"['317A-D', '317B-D']",Zone 4
5421,DOWN,dapodi,317B-D-00,18.5787308,73.8351358,Inactive,Secondary,"['317A-D', '317B-D']",Zone 4
5422,DOWN,bopodi,317B-D-01,18.5725819,73.8370712,Active,Primary,['317B-D'],Zone 4
5423,DOWN,gopi chal,317B-D-02,18.5645217,73.8404233,Active,Primary,['317B-D'],Zone 4
5424,DOWN,khadki station,317B-D-03,18.56432,73.84047,Inactive,Secondary,"['317B-D', '116-D']",Zone 4
5425,DOWN,factory hospital,317B-D-04,18.5593567,73.8444483,Active,Primary,['317B-D'],Zone 4
5426,DOWN,khadki post,317B-D-05,18.5560271,73.847446,Inactive,Secondary,['317B-D'],Zone 4
5427,DOWN,raja bungalow,317B-D-06,18.5517998,73.8498001,Active,Primary,['317B-D'],Zone 4
5428,DOWN,poultry farm mumbai road,317B-D-07,18.5473454,73.851882,Active,Primary,['317B-D'],Zone 4
5429,DOWN,mariaai gate,317B-D-08,18.5422633,73.85161,Inactive,Secondary,"['21A-D', '317B-D']",Zone 4
5430,DOWN,wakdewadi,317B-D-09,18.5395818,73.8510376,Inactive,Secondary,"['21A-D', '317B-D']",Zone 4
5431,DOWN,labour office,317B-D-10,18.5352058,73.8513517,Active,Primary,"['21A-D', '317B-D']",Zone 4
5432,DOWN,patil estate,317B-D-11,18.531523,73.8542715,Inactive,Secondary,"['21A-D', '317B-D']",Zone 3
5433,DOWN,engineering college,317B-D-12,18.5300467,73.85685,Inactive,Secondary,"['92-D', '317B-D']",Zone 3
5434,DOWN,rto,317B-D-13,18.5298042,73.8626556,Inactive,Secondary,"['92-D', '317B-D']",Zone 3
5435,DOWN,tadiwala road,317B-D-14,18.5302517,73.8748733,Active,Primary,"['317B-D', '5A-D']",Zone 3
5436,DOWN,alankar talkies,317B-D-15,18.5284583,73.87622,Inactive,Secondary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '317B-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
5437,DOWN,pune station depo,317B-D-16,18.528365,73.8742349,Active,Primary,"['317B-D', '177D-D', '170A-D', '177K-D', '177-D', '177B-D']",Zone 3
5438,DOWN,pune station,31A-D-00,18.5281731,73.8744715,Active,Primary,"['144-D', '31A-D', '3-D', '203P-D', '154-D', '177B-D', '146-D', '39-D', '163-D', '5-D', '134-D', '196-D', '92-D', '170A-D', '186-D', '203-NGT-D', '203-D', '177D-D', '177K-D', '177-D', '170-D', '166-D', '20-D']",Zone 3
5439,DOWN,incometax office,31A-D-01,18.525427,73.876599,Inactive,Secondary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '154-D', '169-D', '165-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '92-D', '132A-D', '5A-D', '158-D', '166-D', '20-D']",Zone 3
5440,DOWN,gpo,31A-D-02,18.5230107,73.8762017,Inactive,Secondary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '203P-D', '154-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '196-D', '160-D', '92-D', '132A-D', '5A-D', '186-D', '203-NGT-D', '158-D', '168-D', '203-D', '177D-D', '166-D', '20-D']",Zone 3
5441,DOWN,collector kacheri,31A-D-03,18.5243533,73.871855,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '160-D', '92-D', '170A-D', '132A-D', '5A-D', '158-D', '168-D', '170-D', '166-D']",Zone 3
5442,DOWN,jilha parishad,31A-D-04,18.52326167,73.86892833,Active,Primary,"['144-D', '31A-D', '3-D', '5A-D', '5-D']",Zone 3
5443,DOWN,15 august chowk,31A-D-05,18.52257919,73.86734009,Active,Primary,"['31A-D', '3-D']",Zone 3
5444,DOWN,kamala nehru hospital,31A-D-06,18.52202,73.86147,Active,Primary,"['31A-D', '3-D']",Zone 3
5445,DOWN,gavkos maruti,31A-D-07,18.520895,73.861325,Active,Primary,['31A-D'],Zone 2
5446,DOWN,ganesh peth,31A-D-08,18.51545,73.86195,Active,Primary,['31A-D'],Zone 2
5447,DOWN,govind halwai chowk,31A-D-09,18.51322,73.86189,Inactive,Secondary,['31A-D'],Zone 2
5448,DOWN,kasture chowk,31A-D-10,18.51066,73.86209,Active,Primary,['31A-D'],Zone 2
5449,DOWN,ganj peth,31A-D-11,18.5094,73.86223,Active,Primary,['31A-D'],Zone 2
5450,DOWN,mominpura,31A-D-12,18.50524167,73.86257333,Active,Primary,['31A-D'],Zone 2
5451,DOWN,ghorpade peth,31A-D-13,18.4998836,73.8638142,Inactive,Secondary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
5452,DOWN,swargate depo,31A-D-14,18.5001583,73.861415,Active,Primary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
5453,DOWN,swargate,31A-D-15,18.5004408,73.8594748,Inactive,Secondary,"['31A-D', '3-D', '2F-D', '2-D', '13L-D', '216C-D', '20B-D', '21A-D', '90-D', '217B-D', '38-D', '176A-D', '5-D', '26-D', '29-D', '2A-D', '90P-D', '196A-D', '215A-D', '88A-D', '5A-D', '89-D', '13-D', '33A-D', '184A-NGT-D', '216A-D', '215-D', '184A-D', '200-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
5454,DOWN,lakshminarayan,31A-D-16,18.4968945,73.85821462,Active,Primary,"['31A-D', '2F-D', '2-D', '13L-D', '216C-D', '217B-D', '38-D', '26-D', '2A-D', '215A-D', '13-D', '33A-D', '216A-D', '215-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
5455,DOWN,st colony,31A-D-17,18.49300987,73.85795456,Inactive,Secondary,"['31A-D', '2F-D', '2-D', '13L-D', '216C-D', '217B-D', '38-D', '26-D', '2A-D', '215A-D', '13-D', '33A-D', '216A-D', '215-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
5456,DOWN,shivdarshan,31A-D-18,18.4926362,73.85329523,Inactive,Secondary,"['2F-D', '31A-D', '33A-D']",Zone 1
5457,DOWN,lakshminagar corner,31A-D-19,18.49251,73.84991,Active,Primary,"['31A-D', '37-D', '2F-D', '33A-D', '20-D']",Zone 1
5458,DOWN,sarang society,31A-D-20,18.48922157,73.84979248,Inactive,Secondary,"['31A-D', '37-D', '2F-D', '33A-D', '20-D']",Zone 1
5459,DOWN,gandhi training college,31A-D-21,18.48434,73.84981,Active,Primary,"['2F-D', '31A-D', '33A-D']",Zone 1
5460,DOWN,dnyaneshwar society,31A-D-22,18.48386,73.84977,Inactive,Secondary,"['2F-D', '31A-D', '33A-D']",Zone 1
5461,DOWN,date stop,31A-D-23,18.47939,73.85056,Active,Primary,"['2F-D', '31A-D', '33A-D']",Zone 1
5462,DOWN,power house padmawati,31A-D-24,18.47686,73.85099,Active,Primary,"['2F-D', '31A-D', '33A-D']",Zone 1
5463,DOWN,padmawati,31A-D-25,18.4773468,73.857244,Inactive,Secondary,"['216A-D', '216C-D', '2E-D', '31A-D', '2A-D', '2F-D', '2B-D', '297-D', '2-NGT-D', '2-D', '215A-D', '217B-D', '39-D', '38-D', '33A-D', '26-D']",Zone 2
5464,UP,padmawati,31A-U-00,18.47736,73.85701,Active,Primary,"['2A-U', '2B-U', '2G-U', '27-U', '230-U', '2-NGT-U', '38-U', '26-U', '2E-U', '216A-U', '297-U', '217B-U', '215A-U', '216C-U', '33A-U', '2-U', '39-U', '24-NGT-U', '31A-U']",Zone 2
5465,UP,power house padmawati,31A-U-01,18.47681,73.85097,Inactive,Secondary,"['33A-U', '31A-U', '2G-U']",Zone 1
5466,UP,date stop,31A-U-02,18.4799376,73.8503361,Active,Primary,"['33A-U', '31A-U', '2G-U']",Zone 1
5467,UP,dnyaneshwar society,31A-U-03,18.48298,73.84989,Active,Primary,"['33A-U', '31A-U', '2G-U']",Zone 1
5468,UP,gandhi training college,31A-U-04,18.48386,73.84977,Inactive,Secondary,"['33A-U', '31A-U', '2G-U']",Zone 1
5469,UP,sarang society,31A-U-05,18.48922157,73.84979248,Inactive,Secondary,"['2G-U', '20-U', '33A-U', '31A-U', '37-U']",Zone 1
5470,UP,lakshminagar corner,31A-U-06,18.49175,73.84978667,Inactive,Secondary,"['2G-U', '20-U', '33A-U', '31A-U', '37-U']",Zone 1
5471,UP,shivdarshan,31A-U-07,18.49262479,73.85323532,Active,Primary,"['33A-U', '31A-U', '2G-U']",Zone 1
5472,UP,parvati darshan,31A-U-08,18.49444389,73.85428619,Active,Primary,"['33A-U', '31A-U', '2G-U']",Zone 2
5473,UP,lakshminarayan,31A-U-09,18.4963967,73.8578962,Inactive,Secondary,"['215-U', '2A-U', '2B-U', '2G-U', '27-U', '230-U', '20-U', '2-NGT-U', '38-U', '26-U', '2E-U', '13-U', '297-U', '217B-U', '215A-U', '216C-U', '33A-U', '22A-U', '13L-U', '2-U', '24-NGT-U', '31A-U']",Zone 2
5474,UP,swargate,31A-U-10,18.4993533,73.8581423,Active,Primary,"['215-U', '2A-U', '89-U', '3-U', '5-U', '2B-U', '31A-U', '29-U', '2G-U', '27-U', '230-U', '184A-NGT-U', '20-U', '2-NGT-U', '38-U', '26-U', '2E-U', '216A-U', '184A-U', '13-U', '297-U', '217B-U', '215A-U', '196A-U', '200-U', '216C-U', '33A-U', '5A-U', '20B-U', '22A-U', '176A-U', '90-U', '13L-U', '2-U', '24-NGT-U', '21A-U', '90P-U']",Zone 2
5475,UP,swargate depo,31A-U-11,18.5005347,73.8596867,Active,Primary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
5476,UP,ghorpade peth,31A-U-12,18.4999802,73.8638505,Active,Primary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
5477,UP,st vibhagiya karyalay,31A-U-13,18.500575,73.866515,Active,Primary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
5478,UP,ramoshigate,31A-U-14,18.51013,73.86817,Inactive,Secondary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '31A-U', '141-U']",Zone 2
5479,UP,gul aali,31A-U-15,18.51053,73.86192,Inactive,Secondary,['31A-U'],Zone 2
5480,UP,jain mandir guruwar peth,31A-U-16,18.5122303,73.8597333,Active,Primary,['31A-U'],Zone 2
5481,UP,subhanshah darga,31A-U-17,18.512695,73.85954667,Inactive,Secondary,['31A-U'],Zone 2
5482,UP,sonya maruti chowk,31A-U-18,18.51618,73.85936,Active,Primary,['31A-U'],Zone 2
5483,UP,fadke haud,31A-U-19,18.51890182,73.86012268,Inactive,Secondary,"['3-U', '31A-U']",Zone 2
5484,UP,kamala nehru hospital,31A-U-20,18.52258,73.862405,Inactive,Secondary,"['3-U', '31A-U']",Zone 3
5485,UP,15 august chowk,31A-U-21,18.52257919,73.86734009,Active,Primary,"['3-U', '31A-U', '108-U']",Zone 3
5486,UP,sasoon hospital,31A-U-22,18.5256417,73.8720465,Active,Primary,"['3-U', '5-U', '132A-U', '132-U', '133-U', '29-U', '230-U', '20-U', '144-U', '141-U', '158-U', '165-U', '234-U', '92-U', '140-U', '236-U', '108-U', '5A-U', '144K-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
5487,UP,pune station,31A-U-23,18.5283433,73.8741367,Active,Primary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
5488,DOWN,chikhali,323B-D-00,18.6835852,73.8146391,Inactive,Secondary,"['326-D', '326B-D', '323B-D', '355-D']",Zone 4
5489,DOWN,moi phata,323B-D-01,18.6824065,73.8193206,Inactive,Secondary,"['326-D', '326B-D', '323B-D']",Zone 4
5490,DOWN,jadhavwadi phata chikhali,323B-D-02,18.6798179,73.8192975,Inactive,Secondary,"['326-D', '326B-D', '323B-D']",Zone 4
5491,DOWN,vadachi talim,323B-D-03,18.6761381,73.8221411,Inactive,Secondary,['323B-D'],Zone 4
5492,DOWN,jadhavwadi chikhali,323B-D-04,18.6702471,73.8245161,Active,Primary,['323B-D'],Zone 4
5493,DOWN,raje shivajinagar phata,323B-D-05,18.6656679,73.8254323,Inactive,Secondary,['323B-D'],Zone 4
5494,DOWN,sahilpuram,323B-D-06,18.66226,73.81331,Active,Primary,['323B-D'],Zone 4
